item_id,item_name,addr1,state,lat,lng,phone,directions,site_brand,description_1,unitPrice_1,description_2,unitPrice_2,description_3,unitPrice_3,description_4,unitPrice_4,description_5,unitPrice_5,description_6,unitPrice_6,description_7,unitPrice_7,description_8,unitPrice_8,description_9,unitPrice_9,description_10,unitPrice_10
525084,CLARKS PNS 23,3354 13TH ST,KY,38.4577776,-82.6667543,6063245288,https://www.google.com/maps/dir//3354+13TH+ST+ASHLAND+KY+41101,ARCO,E85,2.679,REGULAR,2.879,PLUS,3.379,DIESEL,3.499,,,,,,,,,,,,
525085,ARCO #42077 AMPM,1801 South State College Boulevard,CA,33.8028889,-117.8902733,7146342463,https://www.google.com/maps/dir//1801+South+State+College+Boulevard+Anaheim+CA+92806,ARCO,EC UNLD,4.059,EC PLUS,4.259,EC PREM,4.359,,,,,,,,,,,,,,
525086,ARCO #42757,1633 North Altadena Drive,CA,34.1742425,-118.0985743,6267970369,https://www.google.com/maps/dir//1633+North+Altadena+Drive+Pasadena+CA+91107,ARCO,UNLEADED,4.639,PLUS,4.839,PREMIUM,4.939,,,,,,,,,,,,,,
525087,ARCO #21880,20250 Sherman Way,CA,34.2007244,-118.5750273,8188053193,https://www.google.com/maps/dir//20250+Sherman+Way+Winnetka+CA+91306,ARCO,E85,3.199,REGULAR,4.299,MIDGRADE,4.499,PREMIUM,4.699,,,,,,,,,,,,
525088,Pak-A-Sak #44,424 N Main St,IN,40.0543731,-84.9409647,7658741080,https://www.google.com/maps/dir//424+N+Main+St+Lynn+IN+47355,ARCO,OFF RD DSL,2.899,UNLEAD,2.979,MIDGRD,3.479,PREMIUM,4.229,DIESEL,3.399,,,,,,,,,,
525089,ARCO #42505 AMPM,22004 Clarendon Street,CA,34.1692716,-118.6062861,8187166814,https://www.google.com/maps/dir//22004+Clarendon+Street+Woodland+Hills+CA+91367,ARCO,UNLEADED,4.259,PLUS,4.459,PREMIUM,4.759,,,,,,,,,,,,,,
525090,Mr Mart ARCO,3300 S Madison St,IN,40.1635101,-85.3811621,7652832004,https://www.google.com/maps/dir//3300+S+Madison+St+Muncie+IN+47302,ARCO,REG,2.999,MID,3.499,DSL,3.599,,,,,,,,,,,,,,
525091,Jacksonville Petroleum Kings,1922 Kings Rd,FL,30.3458686,-81.6891998,9418758031,https://www.google.com/maps/dir//1922+Kings+Rd+Jacksonville+FL+32209,ARCO,UNLD,2.999,MID1,3.499,KERO,3.539,PREM,3.899,,,,,,,,,,,,
525092,ARCO EAGLE RUN CROSSING,3210 Sheyenne Street,ND,46.8330523,-96.9066242,7013560005,https://www.google.com/maps/dir//3210+Sheyenne+Street+West+Fargo+ND+58078,ARCO,,,,,,,,,,,,,,,,,,,,
525093,Pak-A-Sak #28,379 N Line St,IN,41.1636722,-85.4917545,2602447231,https://www.google.com/maps/dir//379+N+Line+St+Columbia+City+IN+46725,ARCO,REGULAR,2.899,PLUS,3.399,DIESEL 2,3.599,PREMIUM,4.149,KEROSENE,5.999,,,,,,,,,,
525094,ARCO GREENWOOD MARKET,21380 Minnesota State Highway 7,MN,44.9024975,-93.5504849,9524013431,https://www.google.com/maps/dir//21380+Minnesota+State+Highway+7+Greenwood+MN+55331,ARCO,E-85,2.499,UNLEADED,2.749,MIDGRADE,3.499,PREMIUM,3.999,NON-OXY,4.999,,,,,,,,,,
525095,Lake Stop 20,2301 Hwy 20,SD,44.9288728,-97.1525494,6057535646,https://www.google.com/maps/dir//2301+Hwy+20+Watertown+SD+57201,ARCO,E-85,2.339,E-30,2.499,E-10,2.749,E-20,2.769,PREM,3.229,Diesel,3.359,,,,,,,,
489725,TRIANGLE STOP #217,1210 ASHEVILLE HWY,NC,35.2569464,-82.7164085,8288833033,https://www.google.com/maps/dir//1210+ASHEVILLE+HWY+BREVARD+NC+28712,MARATHON,UNLEADED,2.979,PLUS,3.379,PREMIUM,3.779,DIESEL,3.579,,,,,,,,,,,,
489975,TRIANGLE STOP #220,95 TERMINAL DR,NC,35.4305995,-82.5352614,8286547125,https://www.google.com/maps/dir//95+TERMINAL+DR+ASHEVILLE+NC+28732,MARATHON,REGULAR,2.979,MIDGRADE`,3.379,PREMIUM,3.779,DIESEL,3.579,,,,,,,,,,,,
490025,TRIANGLE STOP #209,2545 CHIMNEY ROCK RD,NC,35.3468415,-82.4327804,8282098449,https://www.google.com/maps/dir//2545+CHIMNEY+ROCK+RD+HENDERSONVILLE+NC+28792,MARATHON,REGULAR,3.079,MIDGRADE,3.479,PREMIUM,3.879,DIESEL,3.779,,,,,,,,,,,,
490225,TRIANGLE STOP #214,4197 HAYWOOD ROAD,NC,35.3757125,-82.6591465,8288914807,https://www.google.com/maps/dir//4197+HAYWOOD+ROAD+HORSE+SHOE+NC+28742,MARATHON,UNLEADED,2.779,PLUS,3.179,PREMIUM,3.579,DIESEL,3.479,,,,,,,,,,,,
490226,TRIANGLE STOP #205,3614 Hendersonville Hwy,NC,35.2731569,-82.6409368,8288773430,https://www.google.com/maps/dir//3614+Hendersonville+Hwy+Pisgah+Forest+NC+28768,MARATHON,REGULAR,2.979,PLUS,3.379,PREMIUM,3.779,DIESEL,3.679,,,,,,,,,,,,
490323,Quickway Van Buren,101 N FIRST ST,IN,40.6176533,-85.5052553,7659343234,https://www.google.com/maps/dir//101+N+FIRST+ST+VAN+BUREN+IN+46991,MARATHON,REGULAR,3.029,MIDGRADE,3.529,PREMIUM,4.229,DIESEL,3.599,,,,,,,,,,,,
490340,Nita's Food Mart,1520 S Central Ave,GA,31.4435447,-83.515765,8579284353,https://www.google.com/maps/dir//1520+S+Central+Ave+Tifton+GA+31794,MARATHON,unlead,2.849,midgrade,3.349,DIESL,3.399,,,,,,,,,,,,,,
490407,Dawson Road Food Mart,1200 Dawson Rd,GA,31.5845973,-84.1814524,2294325611,https://www.google.com/maps/dir//1200+Dawson+Rd+Albany+GA+31707,MARATHON,REGULAR,2.899,MIDGRADE,4.049,PREMIUM,4.099,,,,,,,,,,,,,,
490726,Stoutsville Mini Mart,11387 Main St,OH,39.6046657,-82.8302903,7404746250,https://www.google.com/maps/dir//11387+Main+St+Stoutsville+OH+43154,MARATHON,,,,,,,,,,,,,,,,,,,,
490727,TRIANGLE STOP #208,90 ROSMAN HWY,NC,35.225815,-82.7389031,8288838051,https://www.google.com/maps/dir//90+ROSMAN+HWY+BREVARD+NC+28712,MARATHON,REGULAR,2.879,MIDGRADE,3.279,PREMIUM,3.679,DIESEL,3.379,,,,,,,,,,,,
490732,TRIANGLE STOP #202,1484 OZONE ROAD,NC,35.2468012,-82.329547,8287492041,https://www.google.com/maps/dir//1484+OZONE+ROAD+SALUDA+NC+28773,MARATHON,REGULAR,2.979,MIDGRADE,3.379,DIESEL,3.479,,,,,,,,,,,,,,
490770,Blue Bird City Store,10025 Hamilton Ave,OH,39.2513818,-84.549828,5168539134,https://www.google.com/maps/dir//10025+Hamilton+Ave+Cincinnati+OH+45231,MARATHON,REGULAR,2.999,MIDGRADE,3.579,PREMIUM,4.039,,,,,,,,,,,,,,
490829,TRIANGLE STOP #200,701 N MAIN ST,NC,35.3199245,-82.4605621,8286929244,https://www.google.com/maps/dir//701+N+MAIN+ST+HENDERSONVILLE+NC+28792,MARATHON,UNLEADED,3.079,PLUS,3.479,DIESEL,3.779,,,,,,,,,,,,,,
490848,TRIANGLE STOP #216,2400 ASHEVILLE HWY,NC,35.3462507,-82.4734565,8283935553,https://www.google.com/maps/dir//2400+ASHEVILLE+HWY+HENDERSONVILLE+NC+28791,MARATHON,REGULAR,2.979,MIDGRADE,3.379,PREMIUM,3.779,DIESEL,3.479,,,,,,,,,,,,
490853,Marathon Food Mart #24595,4305 East Ray Road,AZ,33.3197893,-111.9916558,4808154406,https://www.google.com/maps/dir//4305+East+Ray+Road+Phoenix+AZ+85044,MARATHON,UNLEADED,2.899,MID,3.199,DIESL,2.999,,,,,,,,,,,,,,
490860,Marathon Food Mart #21580,5905 West Cactus Road,AZ,33.5959414,-112.1864503,4808154406,https://www.google.com/maps/dir//5905+West+Cactus+Road+Glendale+AZ+85304,MARATHON,UNLEADED,3.099,MID,3.439,PREMIUM,3.699,,,,,,,,,,,,,,
490862,TRIANGLE STOP #215,754 UPWARD RD,NC,35.2971517,-82.4049924,8286981959,https://www.google.com/maps/dir//754+UPWARD+RD+FLAT+ROCK+NC+28731,MARATHON,REGULAR,2.979,MIDGRADE,3.379,PREMIUM,3.779,DIESEL,3.379,,,,,,,,,,,,
491039,Old GNRL Store 1,4041 Lexington Road,KY,37.6723719,-84.7086328,8592094198,https://www.google.com/maps/dir//4041+Lexington+Road+Danville+KY+40422,MARATHON,UNLD,2.899,DSL,2.999,,,,,,,,,,,,,,,,
492029,PPL Petroleum Gladwin Inc.,796 EAST M 30,MI,44.1548025,-84.3362856,9893439999,https://www.google.com/maps/dir//796+EAST+M+30+GLADWIN+MI+48624,MARATHON,Regular,2.999,DIESEL,3.399,,,,,,,,,,,,,,,,
494443,Maple Mart,407 Silver Street East,MN,43.9276383,-93.9537731,8162945633,https://www.google.com/maps/dir//407+Silver+Street+East+Mapleton+MN+56065,MARATHON,UNLEAD,2.859,DIESEL,3.299,,,,,,,,,,,,,,,,
497085,ROBERT JAJOU LLC,31015 STEPHENSON HIGHWAY,MI,42.5199053,-83.1201131,2482681995,https://www.google.com/maps/dir//31015+STEPHENSON+HIGHWAY+MADISON+HEIGHTS+MI+48071,MARATHON,REGULAR,3.399,PLUS,3.979,DIESL,3.499,,,,,,,,,,,,,,
497373,PRO MART MARATHON,29450 W NINE MILE ROAD,MI,42.4564242,-83.3376239,2488937503,https://www.google.com/maps/dir//29450+W+NINE+MILE+ROAD+FARMINGTON+HILLS+MI+48336,MARATHON,REGULAR,2.999,MIDGRADE,3.599,DIESEL,3.899,,,,,,,,,,,,,,
498055,Fuel Stop #7,116 South Roane St,TN,35.9279333,-84.5581279,8652469985,https://www.google.com/maps/dir//116+South+Roane+St+Harriman+TN+37748,MARATHON,REG,2.599,PLUS,3.059,PREM,3.359,DIESL,3.159,,,,,,,,,,,,
498178,Country Corner Market,2473 Elon Road,VA,37.5174142,-79.1958149,4349445565,https://www.google.com/maps/dir//2473+Elon+Road+Madison+Heights+VA+24572,MARATHON,REGULAR,2.999,PLUS,3.399,SUPER,3.799,,,,,,,,,,,,,,
500176,Bayou Truck Stop,29116 S Frost Rd,LA,30.4789007,-90.747876,2252876262,https://www.google.com/maps/dir//29116+S+Frost+Rd+Livingston+LA+70754,MARATHON,UNLEADED,2.859,PLUS,3.359,DEF,3.599,DIESL,3.259,,,,,,,,,,,,
500184,Sam's Gas N Grill,435 Bethania Rural Hall,NC,36.2376286,-80.3001232,3362859148,https://www.google.com/maps/dir//435+Bethania+Rural+Hall+Rural+Hall+NC+27045,MARATHON,UNLD,2.799,mid,3.199,prem,3.599,,,,,,,,,,,,,,
501729,Broad Street Food Mart,1901 Broad St,GA,34.2688595,-85.1543441,6786121970,https://www.google.com/maps/dir//1901+Broad+St+Rome+GA+30161,MARATHON,,,,,,,,,,,,,,,,,,,,
501789,Whippany Marathon,1235 New Jersey 10,NJ,40.8341252,-74.442198,9736055208,https://www.google.com/maps/dir//1235+New+Jersey+10+Hanover+NJ+79810,MARATHON,REG 1,2.879,PLUS,3.179,DIESEL 1,3.299,SUPER,3.479,,,,,,,,,,,,
501838,Fort Valley Marathon,1125 E Church St,GA,32.5542222,-83.872827,4789732976,https://www.google.com/maps/dir//1125+E+Church+St+Fort+Valley+GA+31030,MARATHON,Regular,2.879,Plus,3.279,Premium,3.679,Diesel,3.599,,,,,,,,,,,,
503056,Pointers Country Mart,6921 Ark Road,VA,37.4071379,-76.606387,8044790506,https://www.google.com/maps/dir//6921+Ark+Road+Gloucester+VA+23061,MARATHON,,,,,,,,,,,,,,,,,,,,
504171,MamuQuick,108 5th Ave,GA,32.1977801,-83.1789472,2093027478,https://www.google.com/maps/dir//108+5th+Ave+Eastman+GA+31023,MARATHON,UNLD,2.799,MID,3.299,DIESL,3.299,,,,,,,,,,,,,,
504280,On the Run #80265,10550 NW 112th Ave,FL,25.7974032,-80.3771301,3056086401,https://www.google.com/maps/dir//10550+NW+112th+Ave+Miami+FL+33172,MARATHON,E85 Flex   M,2.999,E-10 UNL  M,3.099,Mid 89   M93,3.499,Diesel 2   M,3.699,REC 90     U,3.899,E-10 93    M,3.899,,,,,,,,
504308,Doral Marathon,5750 Northwest 107th Avenue,FL,25.8257406,-80.3703353,3054008556,https://www.google.com/maps/dir//5750+Northwest+107th+Avenue+Doral+FL+33178,MARATHON,E-10 UNL  M,3.149,Mid 89   M93,3.649,Diesel 2   M,3.699,E-10 93    M,3.949,,,,,,,,,,,,
504700,On the Run #80260,3321 West 80th Street,FL,25.8954027,-80.3506355,3056461345,https://www.google.com/maps/dir//3321+West+80th+Street+Hialeah+FL+33018,MARATHON,E-10 UNL  M,3.159,Mid 89   M93,3.559,Diesel 2   M,3.699,E-10 93    M,3.959,,,,,,,,,,,,
505499,BellStore #1166,1414 Chestnut Street,OH,40.276312,-81.8474733,7406226633,https://www.google.com/maps/dir//1414+Chestnut+Street+Coshocton+OH+43812,MARATHON,,,,,,,,,,,,,,,,,,,,
507027,Reo Plaza HopShop 1417,981 NORTH STATE ROAD,IN,37.9011919,-87.1087695,8126492152,https://www.google.com/maps/dir//981+NORTH+STATE+ROAD+REO+IN+47635,MARATHON,UNLEAD,2.999,AU DIESEL,3.299,TK DIESEL,3.299,PLUS,3.499,PREM,3.999,K-1,6.509,,,,,,,,
507802,Montezuma Bucks,478 Crawford Street,IN,39.7928007,-87.3676865,7652452390,https://www.google.com/maps/dir//478+Crawford+Street+Montezuma+IN+47862,MARATHON,UNLEADED,2.999,PLUS,3.499,DIESEL,3.799,,,,,,,,,,,,,,
514592,Janki Mart,1900 Emerson Dr SE,FL,27.9869461,-80.6488243,3522130490,https://www.google.com/maps/dir//1900+Emerson+Dr+SE+Palm+Bay+FL+32909,MARATHON,Unld,2.999,Plus,3.699,Diesel,3.449,,,,,,,,,,,,,,
515140,Saltillo Travel Center,115 Willowbrook Drive,MS,34.37352,-88.7006931,9013519319,https://www.google.com/maps/dir//115+Willowbrook+Drive+Saltillo+MS+38866,MARATHON,REG,2.559,MIDGRADE,3.019,DIESEL,2.999,,,,,,,,,,,,,,
515254,Sams Kwik Mart,4060 CANE RUN ROAD,KY,38.2047538,-85.8308259,5024471780,https://www.google.com/maps/dir//4060+CANE+RUN+ROAD+LOUISVILLE+KY+40216,MARATHON,UNLD,2.739,MID1,3.299,PREM,3.799,,,,,,,,,,,,,,
516375,Town & Country Marathon 299,1550 Kent Dairy Rd,AL,33.2148569,-86.8366428,2566538294,https://www.google.com/maps/dir//1550+Kent+Dairy+Rd+Alabaster+AL+35007,MARATHON,UNLEADED,2.859,PLUS,3.399,PREMIUM,3.899,,,,,,,,,,,,,,
517497,Franklin Food Mart,1080 Harding Road,KY,36.7160711,-86.5623032,2705863700,https://www.google.com/maps/dir//1080+Harding+Road+Franklin+KY+42134,MARATHON,Regular,2.599,Plus,2.999,Premium,3.399,Diesel,2.999,,,,,,,,,,,,
517611,Valley Grand Grocery,7033 AL-22,AL,32.5027506,-86.9912437,3348724414,https://www.google.com/maps/dir//7033+AL-22+Valley+Grande+AL+36701,MARATHON,UNLD,2.899,MID,3.499,DIESL,3.299,,,,,,,,,,,,,,
517903,Marathon Trails Site 541,3390 Broadway Avenue,OR,43.3917441,-124.2396488,4193794530,https://www.google.com/maps/dir//3390+Broadway+Avenue+North+Bend+OR+97459,MARATHON,Unleaded,3.199,Plus,3.399,Premium,3.599,Bio 20%,3.699,Bio 5%,3.749,,,,,,,,,,
518417,PC MART 1016,818 Clanton Rd,NC,35.1990457,-80.8853452,7045211313,https://www.google.com/maps/dir//818+Clanton+Rd+Charlotte+NC+28217,MARATHON,REGULAR,2.799,SILVER,3.099,ULTIMATE,3.599,,,,,,,,,,,,,,
518687,LICK SKILLET COUNTRY STORE,16912 U.S. Highway 19,FL,30.346844,-83.790031,8509971900,https://www.google.com/maps/dir//16912+U.S.+Highway+19+Lamont+FL+32336,MARATHON,,,,,,,,,,,,,,,,,,,,
518762,Moose Market Inc.,9040 N MERIDIAN ST,IN,39.9194764,-86.1587011,3176638364,https://www.google.com/maps/dir//9040+N+MERIDIAN+ST+INDIANAPOLIS+IN+46260,MARATHON,UNLEADED,3.199,PLUS,3.699,DIESEL,3.799,,,,,,,,,,,,,,
518895,FAMILY MART,55 Murphy Highway,GA,34.9153347,-84.2769042,7069705115,https://www.google.com/maps/dir//55+Murphy+Highway+Mineral+Bluff+GA+30559,MARATHON,,,,,,,,,,,,,,,,,,,,
523365,Silver Lake Marathon,615 S JEFFERSON ST,IN,41.0650924,-85.8915726,2603522558,https://www.google.com/maps/dir//615+S+JEFFERSON+ST+SILVER+LAKE+IN+46982,MARATHON,UNLEAD,3.099,PLUS,3.699,PREMIUM,4.299,DIESEL,3.599,,,,,,,,,,,,
523449,GA71 Inc,7113 Taft Street,IN,41.4889351,-87.3646933,2194724379,https://www.google.com/maps/dir//7113+Taft+Street+Merrillville+IN+46410,MARATHON,Regular,2.899,Mid,3.499,PREM,4.099,,,,,,,,,,,,,,
523699,Whaleyville Food Mart,6500 Whaleyville Blvd,VA,36.5880161,-76.684803,2019899054,https://www.google.com/maps/dir//6500+Whaleyville+Blvd+Suffolk+VA+23438,MARATHON,Regular,2.799,PLUS,3.399,PREMIUM,3.699,,,,,,,,,,,,,,
523833,Frankfort Pantry Inc,2101 EAST WABASH,IN,40.2786795,-86.4866104,7656548392,https://www.google.com/maps/dir//2101+EAST+WABASH+FRANKFORT+IN+46041,MARATHON,Regular,3.199,Plus,3.699,Premium,4.199,Diesel,3.499,,,,,,,,,,,,
524939,KG-Mart Inc.,3411 LWR HUNTINGTON RD,IN,41.0174333,-85.1825015,2604782100,https://www.google.com/maps/dir//3411+LWR+HUNTINGTON+RD+FORT+WAYNE+IN+46809,MARATHON,UNLEAD,3.199,DIESEL 2,3.599,PLUS,3.799,PREMIUM,4.399,KEROSENE,5.999,,,,,,,,,,
524978,NS 12 Inc,1201 SOUTH 9TH STREET,IN,39.8140278,-84.8895355,7659628611,https://www.google.com/maps/dir//1201+SOUTH+9TH+STREET+RICHMOND+IN+47374,MARATHON,UNLD,2.979,Mid,3.479,Prem,3.979,Kero,5.999,,,,,,,,,,,,
524979,Campbellsburg Food and Fuel,40 East S Street,IN,38.6630319,-86.2889622,3474088635,https://www.google.com/maps/dir//40+East+S+Street+Campbellsburg+IN+47108,MARATHON,REGULAR,3.199,DIESEL,3.999,,,,,,,,,,,,,,,,
524981,Way 2 Go Mart,1240 N W 5TH STREET,IN,39.8434726,-84.908411,7659357983,https://www.google.com/maps/dir//1240+N+W+5TH+STREET+RICHMOND+IN+47374,MARATHON,Unleaded,2.949,Midgrade,3.599,Premium,4.099,Kerosene,5.999,,,,,,,,,,,,
525001,PD16 Inc,1613 EAST MAIN STREET,IN,40.2766293,-85.8392456,7655525606,https://www.google.com/maps/dir//1613+EAST+MAIN+STREET+ELWOOD+IN+46036,MARATHON,Regular,3.099,Plus,3.599,Diesel,3.599,,,,,,,,,,,,,,
525056,LV Pantry,1101 S E STREET,IN,39.8214967,-84.8875099,7659661254,https://www.google.com/maps/dir//1101+S+E+STREET+RICHMOND+IN+47374,MARATHON,,,,,,,,,,,,,,,,,,,,
525099,ARCO WIN-E-MAC TRAVEL CENTER,22848 347th Street Southeast,MN,47.662509,-95.984894,2186873887,https://www.google.com/maps/dir//22848+347th+Street+Southeast+Erskine+MN+56535,ARCO,REGULAR,2.799,SUPER,2.999,PREMIUM,3.299,SEASONAL DIESEL,3.549,,,,,,,,,,,,
525100,ARCO #42785 AMPM,1190 South Brawley Avenue,CA,32.9603585,-115.549582,7603511860,https://www.google.com/maps/dir//1190+South+Brawley+Avenue+Brawley+CA+92227,ARCO,UNLEADED,4.599,UNL PLUS,4.999,RNEW DSL,5.199,UNL PREM,5.399,,,,,,,,,,,,
525101,ARCO #42141,1185 Palm Avenue,CA,32.583478,-117.1085584,6194294628,https://www.google.com/maps/dir//1185+Palm+Avenue+Imperial+Beach+CA+91932,ARCO,UNLD,4.299,PLUS,4.599,PREM,4.799,,,,,,,,,,,,,,
525102,Jacksonville Petroleum 103rd,7890 103rd St,FL,30.2478539,-81.7775059,9418758031,https://www.google.com/maps/dir//7890+103rd+St+Jacksonville+FL+32210,ARCO,REGULAR,2.959,PLUS,3.499,PREMIUM,3.899,,,,,,,,,,,,,,
525103,BILL'S ARCO,200 1st St SE,MN,45.975212,-94.3633969,3206325311,https://www.google.com/maps/dir//200+1st+St+SE+Little+Falls+MN+56345,ARCO,UNLD,2.899,PREM,3.399,DIESEL,3.399,,,,,,,,,,,,,,
525104,ARCO #42296 AMPM,770 William Brooks Ave,AZ,32.4916282,-114.7814695,9286277717,https://www.google.com/maps/dir//770+William+Brooks+Ave+San+Luis+AZ+85349,ARCO,UNLEADED,2.699,UNL PLUS,2.999,UNL PREM,3.299,,,,,,,,,,,,,,
525105,ARCO #42258 AMPM,950 East 16th Street,AZ,32.6991022,-114.6108826,9287833568,https://www.google.com/maps/dir//950+East+16th+Street+Yuma+AZ+85365,ARCO,UNLEADED,2.659,UNL PLUS,3.050,DIESEL #2,3.199,UNL PREM,3.350,,,,,,,,,,,,
525106,ARCO #42032 AMPM,10087 Sierra,CA,34.0706906,-117.4352887,9093570398,https://www.google.com/maps/dir//10087+Sierra+Fontana+CA+92335,ARCO,E-85,2.799,EC UNLD,4.199,EC PLUS,4.399,EC PREM,4.599,,,,,,,,,,,,
525107,ARCO #42490 AMPM,27323 5th Street,CA,34.1075538,-117.2082824,9098645442,https://www.google.com/maps/dir//27323+5th+Street+Highland+CA+92346,ARCO,EC UNLD,3.899,EC PLUS,4.099,EC PREM,4.299,RNEW DSL,4.399,,,,,,,,,,,,
525108,Click Mart Pierson Road,5050 W Pierson Road,MI,43.0608822,-83.7751294,8102382313,https://www.google.com/maps/dir//5050+W+Pierson+Road+Flint+MI+48504,ARCO,REGULAR,2.899,MIDGRADE,3.399,PREMIUM,3.899,,,,,,,,,,,,,,
525109,ARCO #42313 AMPM,8898 Sierra Avenue,CA,34.0925,-117.436,9098220293,https://www.google.com/maps/dir//8898+Sierra+Avenue+Fontana+CA+92335,ARCO,EC UNLD,4.179,EC PLUS,4.379,EC PREM,4.479,,,,,,,,,,,,,,
525110,Super Station 3,1676 East Cottonwood Rd,AL,31.1935656,-85.3758962,6828083793,https://www.google.com/maps/dir//1676+East+Cottonwood+Rd+Dothan+AL+36301,ARCO,REGULAR,2.629,PLUS,2.929,DIESEL,3.399,,,,,,,,,,,,,,
525111,ARCO #42269 AMPM,26050 Menifee Road,CA,33.7427556,-117.1535268,9519288199,https://www.google.com/maps/dir//26050+Menifee+Road+Romoland+CA+92585,ARCO,EC UNLD,3.999,EC PLUS,4.299,EC PREM,4.499,RNEW DSL,4.799,,,,,,,,,,,,
525112,ARCO PATRIOT FUELS DEVIL LAKE,8685 US-2,ND,48.0508581,-98.7500462,7016620890,https://www.google.com/maps/dir//8685+US-2+Devils+Lake+ND+58301,ARCO,Unlead,2.739,E-30,2.749,E-85,2.819,Diesel 2,3.219,Premium UL,3.619,Diesel 1,3.899,,,,,,,,
525113,ARCO #42473 AMPM,7212 South Jones Boulevard,NV,36.0569523,-115.2244962,7022634326,https://www.google.com/maps/dir//7212+South+Jones+Boulevard+Las+Vegas+NV+89118,ARCO,REG WASH,2.999,REGULAR,3.499,DIESEL #2,3.499,D2 WASH,3.499,MIDGRADE,3.799,PREMIUM,4.199,,,,,,,,
525114,ARCO PELICAN RAPIDS,209 South Broadway,MN,46.5673193,-96.0833011,2188636525,https://www.google.com/maps/dir//209+South+Broadway+Pelican+Rapids+MN+56572,ARCO,UNLEAD,2.999,SUPER,3.699,DIESEL,3.399,,,,,,,,,,,,,,
525115,ARCO #42459,20838 North 19th Avenue,AZ,33.6760274,-112.1002416,6237802990,https://www.google.com/maps/dir//20838+North+19th+Avenue+Phoenix+AZ+85027,ARCO,UNLEAD,2.999,PLUS,3.299,PREMIUM,3.599,DIESEL,3.599,,,,,,,,,,,,
525116,ARCO #42207 AMPM,5705 South Rainbow Boulevard,NV,36.0848,-115.244,7022510281,https://www.google.com/maps/dir//5705+South+Rainbow+Boulevard+Las+Vegas+NV+89119,ARCO,REGULAR,3.269,MIDGRADE,3.439,PREMIUM,3.539,,,,,,,,,,,,,,
525117,ARCO #42293,1105 West Chandler Boulevard,AZ,33.3056433,-111.8611544,4809175444,https://www.google.com/maps/dir//1105+West+Chandler+Boulevard+Chandler+AZ+85224,ARCO,UNLEAD,3.119,PLUS,3.499,DIESEL,3.249,,,,,,,,,,,,,,
525118,ARCO #42853 AMPM,5739 E. Russell Road,NV,36.0833,-115.047,7024876088,https://www.google.com/maps/dir//5739+E.+Russell+Road+Henderson+NV+89011,ARCO,REGULAR,3.459,DIESEL #2,3.659,MIDGRADE,3.759,PREMIUM,3.959,,,,,,,,,,,,
525119,ARCO #42738,2336 Highland Avenue,CA,32.6645772,-117.0936926,6194770034,https://www.google.com/maps/dir//2336+Highland+Avenue+National+City+CA+91950,ARCO,,,,,,,,,,,,,,,,,,,,
525120,ARCO #42666,37 North Mcqueen Road,AZ,33.3502994,-111.8238221,4805032187,https://www.google.com/maps/dir//37+North+Mcqueen+Road+Gilbert+AZ+85233,ARCO,UNLEAD,2.999,PLUS,3.599,DIESEL,3.299,,,,,,,,,,,,,,
525121,ARCO #42345 AMPM,34338 Pacific Coast Highway,CA,33.4646049,-117.6849556,9494435399,https://www.google.com/maps/dir//34338+Pacific+Coast+Highway+Dana+Point+CA+92629,ARCO,REGULAR,4.639,MID,4.839,PREM,4.939,,,,,,,,,,,,,,
525122,ARCO #42974 AMPM,1601 North 43rd Avenue,AZ,33.4663742,-112.1513814,6022816193,https://www.google.com/maps/dir//1601+North+43rd+Avenue+Phoenix+AZ+85009,ARCO,UNLEAD,2.799,PLUS,4.699,DIESEL,3.039,,,,,,,,,,,,,,
525123,ARCO #42159,9706 Telegraph Road,CA,33.9514404,-118.0965749,5628623336,https://www.google.com/maps/dir//9706+Telegraph+Road+Downey+CA+90240,ARCO,REGUALR,4.759,PLUS,4.859,PREMIUM,4.999,RNEW DSL,5.799,,,,,,,,,,,,
525124,ARCO #42218 AMPM,2051 Taft Highway,CA,35.2663755,-119.0253339,6613971497,https://www.google.com/maps/dir//2051+Taft+Highway+Bakersfield+CA+93313,ARCO,UNLEADED,4.199,UL PLUS,4.399,UL PREMIUM,4.599,RNEW DSL,5.199,,,,,,,,,,,,
525125,ARCO #42424 AMPM,501 West Irvington Road,AZ,32.1627597,-110.9770467,5208899261,https://www.google.com/maps/dir//501+West+Irvington+Road+Tucson+AZ+85714,ARCO,UNLEAD,2.899,PLUS,3.299,DIESEL,3.179,,,,,,,,,,,,,,
525126,ARCO #42584 AMPM,21452 Brookhurst Street,CA,33.6509044,-117.9531185,7149689000,https://www.google.com/maps/dir//21452+Brookhurst+Street+Huntington+Beach+CA+92646,ARCO,EC UNLD,4.659,EC PLUS,4.859,EC PREM,5.059,RNEW DSL,5.859,,,,,,,,,,,,
525127,ARCO #42927 AMPM,31350 Bob Hope Dr,CA,33.8214847,-116.4059578,7604593713,https://www.google.com/maps/dir//31350+Bob+Hope+Dr+Cathedral+City+CA+92234,ARCO,UNLD,4.059,PLUS,4.259,PREMIUM,4.459,RNEW DSL,5.059,,,,,,,,,,,,
525128,ARCO #42252,343 West Gage Avenue,CA,33.9825908,-118.2797968,3237530708,https://www.google.com/maps/dir//343+West+Gage+Avenue+Los+Angeles+CA+90003,ARCO,UNLEADED,3.999,PLUS,4.199,PREMIUM,4.299,,,,,,,,,,,,,,
